pair,ts,type,depth,rsi,atr_rank,adx,ema_dist,relvol,trend,hour,bb,long_out,atr,spread,r
USDJPY,2024-08-23 08:00:00+00:00,EMA20,0.31840879027717583,56.66669106131351,,25.787088053448997,-0.325816249420689,0.632070869632042,-0.1188465814946369,8,0.6267341855955161,-1.0,0.694014534920092,0.01,-1.0
EURGBP,2024-08-23 08:00:00+00:00,P20,5.961799236377173,10.90221913490339,,49.182315489535064,-1.1766359460053475,1.2572057408277677,-0.004789446368599792,8,0.48869690853722375,-1.0,0.0013251032625061848,0.0001,-1.0
EURGBP,2024-08-26 08:00:00+00:00,VWAP,0.8067671453013212,20.06481231433972,,61.34205749656726,-1.1994833200635868,1.1807874458182286,-0.0054828525406726,8,0.4820143767046984,-1.0,0.0012345035852076639,0.0001,-1.0
USDCHF,2024-08-26 08:00:00+00:00,PD,0.8353218502401777,37.795415197847355,,44.64517821805677,-1.4432673719353324,0.9649730354269099,-0.004062292067168793,8,0.5364721405171645,-1.0,0.0023464478251471344,0.0001,-1.0
USDCAD,2024-08-26 08:00:00+00:00,P20,5.470170956313352,26.290684396789786,,44.78903989798092,-1.3944494944389274,1.1762275231980837,-0.008352777177603965,8,0.5903916261269598,-1.0,0.00236371339855713,0.0001,-1.0
USDJPY,2024-08-26 08:00:00+00:00,P20,4.350505122567218,38.507831795857825,,33.21263916919418,-1.5160446126193237,0.5996865689634161,-0.5022885665062802,8,1.1202285581959395,1.1095661941734125,0.7173884662441066,0.01,1.1095661941734125
USDCHF,2024-08-26 08:00:00+00:00,EMA20,2.2049006445902264,37.795415197847355,,44.64517821805677,-1.4432673719353324,0.9649730354269099,-0.004062292067168793,8,0.5364721405171645,-1.0,0.0023464478251471344,0.0001,-1.0
EURGBP,2024-08-26 08:00:00+00:00,EMA20,2.284686513240279,20.06481231433972,,61.34205749656726,-1.1994833200635868,1.1807874458182286,-0.0054828525406726,8,0.4820143767046984,-1.0,0.0012345035852076639,0.0001,-1.0
USDCAD,2024-08-26 08:00:00+00:00,PD,0.8926650863581126,26.290684396789786,,44.78903989798092,-1.3944494944389274,1.1762275231980837,-0.008352777177603965,8,0.5903916261269598,-1.0,0.00236371339855713,0.0001,-1.0
USDCAD,2024-08-26 08:00:00+00:00,EMA20,2.7224820764930984,26.290684396789786,,44.78903989798092,-1.3944494944389274,1.1762275231980837,-0.008352777177603965,8,0.5903916261269598,-1.0,0.00236371339855713,0.0001,-1.0
USDJPY,2024-08-26 08:00:00+00:00,PD,0.3456998687631882,38.507831795857825,,33.21263916919418,-1.5160446126193237,0.5996865689634161,-0.5022885665062802,8,1.1202285581959395,1.1095661941734125,0.7173884662441066,0.01,1.1095661941734125
USDJPY,2024-08-26 08:00:00+00:00,EMA20,1.782624776984423,38.507831795857825,,33.21263916919418,-1.5160446126193237,0.5996865689634161,-0.5022885665062802,8,1.1202285581959395,1.1095661941734125,0.7173884662441066,0.01,1.1095661941734125
USDCAD,2024-08-26 08:00:00+00:00,VWAP,0.5032655660771324,26.290684396789786,,44.78903989798092,-1.3944494944389274,1.1762275231980837,-0.008352777177603965,8,0.5903916261269598,-1.0,0.00236371339855713,0.0001,-1.0
USDCHF,2024-08-26 08:00:00+00:00,P20,4.5174797021306095,37.795415197847355,,44.64517821805677,-1.4432673719353324,0.9649730354269099,-0.004062292067168793,8,0.5364721405171645,-1.0,0.0023464478251471344,0.0001,-1.0
EURGBP,2024-08-26 08:00:00+00:00,PD,1.1016567275592914,20.06481231433972,,61.34205749656726,-1.1994833200635868,1.1807874458182286,-0.0054828525406726,8,0.4820143767046984,-1.0,0.0012345035852076639,0.0001,-1.0
USDJPY,2024-08-26 08:00:00+00:00,VWAP,0.1725732692595618,38.507831795857825,,33.21263916919418,-1.5160446126193237,0.5996865689634161,-0.5022885665062802,8,1.1202285581959395,1.1095661941734125,0.7173884662441066,0.01,1.1095661941734125
EURGBP,2024-08-26 08:00:00+00:00,P20,6.933962730199961,20.06481231433972,,61.34205749656726,-1.1994833200635868,1.1807874458182286,-0.0054828525406726,8,0.4820143767046984,-1.0,0.0012345035852076639,0.0001,-1.0
USDCHF,2024-08-26 08:00:00+00:00,VWAP,0.5542258199024677,37.795415197847355,,44.64517821805677,-1.4432673719353324,0.9649730354269099,-0.004062292067168793,8,0.5364721405171645,-1.0,0.0023464478251471344,0.0001,-1.0
EURGBP,2024-08-27 08:00:00+00:00,PD,3.033584970941798,19.230969624342208,,68.87246940892912,-1.4010976466529779,1.6032960043944156,-0.006002957686847776,8,0.2930281215682769,-1.0,0.0012823235788293756,0.0001,-1.0
USDJPY,2024-08-27 08:00:00+00:00,P20,3.084687956116652,35.57839388145315,,29.9716277758712,-1.1763256979087364,0.9204593207307168,-0.6562775740864595,8,1.1258764674151869,-1.0,0.655818359554254,0.01,-1.0
USDCAD,2024-08-27 08:00:00+00:00,EMA20,2.7839090070987473,6.039810391091763,,54.811765938861065,-1.510587522182689,1.086205949291955,-0.009926549572741417,8,0.7273652335523151,-1.0,0.002339228258667133,0.0001,-1.0
USDCAD,2024-08-27 08:00:00+00:00,PD,2.3939414912541737,6.039810391091763,,54.811765938861065,-1.510587522182689,1.086205949291955,-0.009926549572741417,8,0.7273652335523151,-1.0,0.002339228258667133,0.0001,-1.0
USDJPY,2024-08-27 08:00:00+00:00,PD,0.23178377736167935,35.57839388145315,,29.9716277758712,-1.1763256979087364,0.9204593207307168,-0.6562775740864595,8,1.1258764674151869,-1.0,0.655818359554254,0.01,-1.0
EURGBP,2024-08-27 08:00:00+00:00,EMA20,2.9599691497957066,19.230969624342208,,68.87246940892912,-1.4010976466529779,1.6032960043944156,-0.006002957686847776,8,0.2930281215682769,-1.0,0.0012823235788293756,0.0001,-1.0
USDCHF,2024-08-27 08:00:00+00:00,PD,1.4092288965059807,26.617492329133867,,44.17832961500159,-1.5191845689295513,1.0840036785302793,-0.0051411825678165934,8,0.5162444686272916,-1.0,0.002164282666015992,0.0001,-1.0
USDCHF,2024-08-27 08:00:00+00:00,VWAP,0.7137135018568875,26.617492329133867,,44.17832961500159,-1.5191845689295513,1.0840036785302793,-0.0051411825678165934,8,0.5162444686272916,-1.0,0.002164282666015992,0.0001,-1.0
USDCHF,2024-08-27 08:00:00+00:00,EMA20,1.6606329378716311,26.617492329133867,,44.17832961500159,-1.5191845689295513,1.0840036785302793,-0.0051411825678165934,8,0.5162444686272916,-1.0,0.002164282666015992,0.0001,-1.0
USDJPY,2024-08-27 08:00:00+00:00,VWAP,0.4483624619540222,35.57839388145315,,29.9716277758712,-1.1763256979087364,0.9204593207307168,-0.6562775740864595,8,1.1258764674151869,-1.0,0.655818359554254,0.01,-1.0
USDCAD,2024-08-27 08:00:00+00:00,P20,6.87402034809888,6.039810391091763,,54.811765938861065,-1.510587522182689,1.086205949291955,-0.009926549572741417,8,0.7273652335523151,-1.0,0.002339228258667133,0.0001,-1.0
EURGBP,2024-08-27 08:00:00+00:00,P20,6.566198016289564,19.230969624342208,,68.87246940892912,-1.4010976466529779,1.6032960043944156,-0.006002957686847776,8,0.2930281215682769,-1.0,0.0012823235788293756,0.0001,-1.0
USDCHF,2024-08-27 08:00:00+00:00,P20,4.001334289666805,26.617492329133867,,44.17832961500159,-1.5191845689295513,1.0840036785302793,-0.0051411825678165934,8,0.5162444686272916,-1.0,0.002164282666015992,0.0001,-1.0
USDCAD,2024-08-27 08:00:00+00:00,VWAP,0.7525783398646128,6.039810391091763,,54.811765938861065,-1.510587522182689,1.086205949291955,-0.009926549572741417,8,0.7273652335523151,-1.0,0.002339228258667133,0.0001,-1.0
USDJPY,2024-08-27 08:00:00+00:00,EMA20,0.5786698291909015,35.57839388145315,,29.9716277758712,-1.1763256979087364,0.9204593207307168,-0.6562775740864595,8,1.1258764674151869,-1.0,0.655818359554254,0.01,-1.0
EURGBP,2024-08-27 08:00:00+00:00,VWAP,1.2495277629549293,19.230969624342208,,68.87246940892912,-1.4010976466529779,1.6032960043944156,-0.006002957686847776,8,0.2930281215682769,-1.0,0.0012823235788293756,0.0001,-1.0
EURGBP,2024-08-28 08:00:00+00:00,VWAP,0.9842226353188066,14.46066273632853,,75.49655293035843,-1.5867045980919605,1.5486359071971352,-0.006786428147506185,8,0.4336188267003111,-1.0,0.0012560260825046853,0.0001,-1.0
USDCHF,2024-08-28 08:00:00+00:00,VWAP,0.5027320412056215,35.00880397361436,,45.251525586477996,-1.6540552952018368,0.9374066632039363,-0.006536873984699154,8,0.5966723261462468,-1.0,0.002195703610297511,0.0001,-1.0
EURGBP,2024-08-28 08:00:00+00:00,PD,4.418719460465519,14.46066273632853,,75.49655293035843,-1.5867045980919605,1.5486359071971352,-0.006786428147506185,8,0.4336188267003111,-1.0,0.0012560260825046853,0.0001,-1.0
EURGBP,2024-08-28 08:00:00+00:00,P20,6.249863303721989,14.46066273632853,,75.49655293035843,-1.5867045980919605,1.5486359071971352,-0.006786428147506185,8,0.4336188267003111,-1.0,0.0012560260825046853,0.0001,-1.0
EURGBP,2024-08-28 08:00:00+00:00,EMA20,3.251090323632487,14.46066273632853,,75.49655293035843,-1.5867045980919605,1.5486359071971352,-0.006786428147506185,8,0.4336188267003111,-1.0,0.0012560260825046853,0.0001,-1.0
USDCAD,2024-08-28 08:00:00+00:00,PD,1.8360837195765247,30.019788840042196,,58.525155179910264,-1.4591785877135615,1.0903537587306473,-0.011381277170739557,8,0.4742989297897813,-1.0,0.002341940205416115,0.0001,-1.0
USDJPY,2024-08-28 08:00:00+00:00,P20,4.210145428733164,55.53834492304651,,27.19421518550745,-1.240515121300806,0.9359121364153336,-0.8254516668473286,8,0.6685598930692596,3.0,0.5764651112907724,0.01,3.0
USDCAD,2024-08-28 08:00:00+00:00,EMA20,2.0128989571532108,30.019788840042196,,58.525155179910264,-1.4591785877135615,1.0903537587306473,-0.011381277170739557,8,0.4742989297897813,-1.0,0.002341940205416115,0.0001,-1.0
USDCAD,2024-08-28 08:00:00+00:00,VWAP,0.45653529849934793,30.019788840042196,,58.525155179910264,-1.4591785877135615,1.0903537587306473,-0.011381277170739557,8,0.4742989297897813,-1.0,0.002341940205416115,0.0001,-1.0
USDCHF,2024-08-28 08:00:00+00:00,P20,5.492565635645964,35.00880397361436,,45.251525586477996,-1.6540552952018368,0.9374066632039363,-0.006536873984699154,8,0.5966723261462468,-1.0,0.002195703610297511,0.0001,-1.0
USDCAD,2024-08-28 08:00:00+00:00,P20,6.464749430875133,30.019788840042196,,58.525155179910264,-1.4591785877135615,1.0903537587306473,-0.011381277170739557,8,0.4742989297897813,-1.0,0.002341940205416115,0.0001,-1.0
USDCHF,2024-08-28 08:00:00+00:00,EMA20,1.9232053448726993,35.00880397361436,,45.251525586477996,-1.6540552952018368,0.9374066632039363,-0.006536873984699154,8,0.5966723261462468,-1.0,0.002195703610297511,0.0001,-1.0
USDJPY,2024-08-28 08:00:00+00:00,PD,1.9411466088430904,55.53834492304651,,27.19421518550745,-1.240515121300806,0.9359121364153336,-0.8254516668473286,8,0.6685598930692596,3.0,0.5764651112907724,0.01,3.0
USDCHF,2024-08-28 08:00:00+00:00,PD,2.873814885375962,35.00880397361436,,45.251525586477996,-1.6540552952018368,0.9374066632039363,-0.006536873984699154,8,0.5966723261462468,-1.0,0.002195703610297511,0.0001,-1.0
USDJPY,2024-08-28 08:00:00+00:00,VWAP,0.5162701670941785,55.53834492304651,,27.19421518550745,-1.240515121300806,0.9359121364153336,-0.8254516668473286,8,0.6685598930692596,3.0,0.5764651112907724,0.01,3.0
USDJPY,2024-08-28 08:00:00+00:00,EMA20,0.9530346233953303,55.53834492304651,,27.19421518550745,-1.240515121300806,0.9359121364153336,-0.8254516668473286,8,0.6685598930692596,3.0,0.5764651112907724,0.01,3.0
USDCAD,2024-08-29 08:00:00+00:00,VWAP,0.6770229791395039,42.469167296239235,,48.793947922859985,-1.458035202035287,1.2258300880632862,-0.012136126758562238,8,0.2661862689681741,3.0,0.0023467390898636573,0.0001,3.0
USDJPY,2024-08-29 08:00:00+00:00,VWAP,0.28224602952271055,46.11198007325432,,20.191625892817022,-0.9982752418199193,0.9044137321281076,-0.8910900389378753,8,0.389835837957295,3.0,0.5310072193004116,0.01,3.0
USDJPY,2024-08-29 08:00:00+00:00,PD,1.1280430880519212,46.11198007325432,,20.191625892817022,-0.9982752418199193,0.9044137321281076,-0.8910900389378753,8,0.389835837957295,3.0,0.5310072193004116,0.01,3.0
USDCAD,2024-08-29 08:00:00+00:00,EMA20,1.492167397995008,42.469167296239235,,48.793947922859985,-1.458035202035287,1.2258300880632862,-0.012136126758562238,8,0.2661862689681741,3.0,0.0023467390898636573,0.0001,3.0
EURGBP,2024-08-29 08:00:00+00:00,EMA20,2.9493583930720497,20.611919655707425,,78.0175196915051,-1.5323353718072328,1.4622757806315991,-0.007332465249737186,8,0.43696764830249624,-1.0,0.0013015079089219086,0.0001,-1.0
EURGBP,2024-08-29 08:00:00+00:00,P20,5.601199680713067,20.611919655707425,,78.0175196915051,-1.5323353718072328,1.4622757806315991,-0.007332465249737186,8,0.43696764830249624,-1.0,0.0013015079089219086,0.0001,-1.0
USDCAD,2024-08-29 08:00:00+00:00,PD,1.8365961015116097,42.469167296239235,,48.793947922859985,-1.458035202035287,1.2258300880632862,-0.012136126758562238,8,0.2661862689681741,3.0,0.0023467390898636573,0.0001,3.0
USDJPY,2024-08-29 08:00:00+00:00,EMA20,0.2903567579040985,46.11198007325432,,20.191625892817022,-0.9982752418199193,0.9044137321281076,-0.8910900389378753,8,0.389835837957295,3.0,0.5310072193004116,0.01,3.0
USDCHF,2024-08-29 08:00:00+00:00,P20,2.8529749823509873,38.973351715801996,,37.172720456202825,-1.542679200614347,1.7329066152890091,-0.007615701870161584,8,0.5822287723681162,3.0,0.002337909799492499,0.0001,3.0
USDCHF,2024-08-29 08:00:00+00:00,VWAP,0.31777645880643146,38.973351715801996,,37.172720456202825,-1.542679200614347,1.7329066152890091,-0.007615701870161584,8,0.5822287723681162,3.0,0.002337909799492499,0.0001,3.0
EURGBP,2024-08-29 08:00:00+00:00,VWAP,1.216228383909723,20.611919655707425,,78.0175196915051,-1.5323353718072328,1.4622757806315991,-0.007332465249737186,8,0.43696764830249624,-1.0,0.0013015079089219086,0.0001,-1.0
EURGBP,2024-08-29 08:00:00+00:00,PD,2.4817180735028623,20.611919655707425,,78.0175196915051,-1.5323353718072328,1.4622757806315991,-0.007332465249737186,8,0.43696764830249624,-1.0,0.0013015079089219086,0.0001,-1.0
USDCHF,2024-08-29 08:00:00+00:00,PD,1.415805151691605,38.973351715801996,,37.172720456202825,-1.542679200614347,1.7329066152890091,-0.007615701870161584,8,0.5822287723681162,3.0,0.002337909799492499,0.0001,3.0
USDCHF,2024-08-29 08:00:00+00:00,EMA20,1.0937297197001004,38.973351715801996,,37.172720456202825,-1.542679200614347,1.7329066152890091,-0.007615701870161584,8,0.5822287723681162,3.0,0.002337909799492499,0.0001,3.0
USDCAD,2024-08-29 08:00:00+00:00,P20,2.940280889163186,42.469167296239235,,48.793947922859985,-1.458035202035287,1.2258300880632862,-0.012136126758562238,8,0.2661862689681741,3.0,0.0023467390898636573,0.0001,3.0
USDJPY,2024-08-29 08:00:00+00:00,P20,1.384163121774327,46.11198007325432,,20.191625892817022,-0.9982752418199193,0.9044137321281076,-0.8910900389378753,8,0.389835837957295,3.0,0.5310072193004116,0.01,3.0
