cfg,n,tpm,wr,pf,pf_c,mdd,prof,worst,selpf,holpf,holpf_c
X1_london_break,2318,827.8571428571429,0.4072476272648835,1.0299560150053086,0.7490057345867998,-0.4011863385638152,0.5588235294117647,3.0,1.0587044534412955,0.9963026297271629,0.716570544554684
X2_trend_pull,4212,1504.2857142857144,0.3896011396011396,0.9575554322016001,0.7050240603371464,-0.8465679876634448,0.4411764705882353,6.0,0.9930198383541513,0.9176103687850096,0.6628097777085107
X3_ny_momentum,0,0.0,,,,0.0,,,,,
X4_daylow_mr,2395,855.3571428571429,0.3812108559498956,0.9226746162250525,0.6799787271080932,-0.7548811898580648,0.4117647058823529,6.0,0.9833729216152018,0.8428184081961373,0.6146673868296899
X5_london_exp,412,147.14285714285714,0.4393203883495146,1.1753246753246753,0.9443320026357338,-0.1589451531857833,0.5,4.0,1.16793893129771,1.185,0.9276993654305848
T1_family_trans,0,0.0,,,,0.0,,,,,
