cfg,n,tpm,wr,pf,pf_c,mdd,prof,worst,selpf,holpf
H1_momentum_burst,3871,645.1666666666666,0.4055799535003875,1.023066207303991,0.3690781963359406,-0.5532179334801025,0.6,1,1.0207175882419846,1.0247747747747749
H2_range_fade,107,17.833333333333332,0.7570093457943925,4.673076923076923,2.242123293561147,-0.044397648357985146,1.0,0,5.454545454545454,4.1
H3_orb_5m,11557,1926.1666666666667,0.3934412044648265,0.9723460301099124,0.34510623641049126,-0.9878482031911301,0.4,2,0.9740693604836144,0.9709451578500027
H4_trend_pullback,6354,1059.0,0.3929807994963802,0.9714069538930193,0.31927394104386314,-0.9324739242389327,0.4,2,1.0223105134474328,0.9338899746508749
H5_vol_burst,1685,280.8333333333333,0.42729970326409494,1.1182127906802932,0.6158113004822688,-0.29500238069796253,0.6,1,1.0384577583887151,1.1791590493601463
