cfg,n,tpm,wr,pf,pf_c,mdd,prof,worst,selpf,holpf,holpf_c
B1_prevdaylow,877,194.88888888888889,0.3945267958950969,0.9774011299435028,0.41166277022269426,-0.3793299508281483,0.4,3,1.0538461538461539,0.9330357142857143,0.4276252070388708
B2_vwap_fade,4926,1094.6666666666667,0.4977669508729192,0.9911075181891673,0.23929700496686954,-0.7439924803501855,0.6,1,0.998,0.9864314789687924,0.26143586506897254
B3_sesslow,283,62.888888888888886,0.519434628975265,1.0808823529411764,0.3575543407804602,-0.18706735641899047,0.4,3,0.9298245614035088,1.1898734177215189,0.41834908130239995
B4_banker,7527,1672.6666666666667,0.34914308489438023,1.0730108099057982,0.4191937511853511,-0.7353812956240365,0.8,1,1.1183317167798255,1.040063122686738,0.4122349170660665
B5_2daysweep,1076,239.11111111111111,0.39776951672862454,0.9907407407407407,0.45639034470651163,-0.5367723900400672,0.6,2,0.9423076923076923,1.0181159420289856,0.5055911053108308
