cfg,n,tpm,wr,pf,pf_c,mdd,prof,worst,selpf,holpf
K1_vwap_reclaim,2205,490.0,0.40861678004535146,1.0364263803680982,0.373073392111948,-0.4108018091583617,0.8,1,0.9981412639405205,1.0633159268929504
K2_stochrsi_cross,5458,1212.888888888889,0.3966654452180286,0.9866242783196677,0.3558975293569452,-0.8036968302360677,0.4,3,0.991901333649535,0.98275342256024
K3_macd_flip,1715,381.1111111111111,0.39533527696793,0.9807135969141755,0.34053155467225565,-0.5636727989630834,0.4,3,0.9202247191011236,1.0261824324324325
K4_keltner_squeeze,4211,935.7777777777778,0.40821657563524105,1.0343400252835004,0.3592999868944457,-0.4924133064658927,0.8,1,1.029509666361199,1.0379746835443038
K5_donchian_retest,3192,709.3333333333334,0.41478696741854637,1.0626741664916932,0.37070193227760473,-0.513657849280006,0.6,1,1.0472899783245957,1.0738007380073802
