entry_time,r,exit_type,bars_in,atr,entry,market,tick,hyp,ts,cost_r,r_net,period
2024-09-10 08:00:00+00:00,-1.0,SL,3,0.0007776576466060108,1.1041183471679688,forex,EURUSD=X,S1_rsi2fade,2024-09-10 08:00:00+00:00,0.15430954806877414,-1.1543095480687742,sel
2024-09-11 14:00:00+00:00,1.3,TP,5,0.0011592022404483997,1.1013215780258179,forex,EURUSD=X,S1_rsi2fade,2024-09-11 14:00:00+00:00,0.10351946865939622,1.1964805313406037,sel
2024-09-13 19:00:00+00:00,1.3,TP,3,0.000847524950578329,1.1081559658050537,forex,EURUSD=X,S1_rsi2fade,2024-09-13 19:00:00+00:00,0.14158875195133208,1.158411248048668,sel
2024-09-19 01:00:00+00:00,1.3,TP,2,0.0016074161074493816,1.1086474657058716,forex,EURUSD=X,S1_rsi2fade,2024-09-19 01:00:00+00:00,0.07465397381790195,1.225346026182098,sel
2024-09-24 06:00:00+00:00,1.3,TP,1,0.0009142535878104404,1.1118524074554443,forex,EURUSD=X,S1_rsi2fade,2024-09-24 06:00:00+00:00,0.13125461206817882,1.1687453879318213,sel
2024-09-25 05:00:00+00:00,-1.0,SL,1,0.0008550303013865171,1.1199462413787842,forex,EURUSD=X,S1_rsi2fade,2024-09-25 05:00:00+00:00,0.14034590330355312,-1.1403459033035532,sel
2024-09-30 10:00:00+00:00,-1.0,SL,3,0.0012957157885381196,1.1193194389343262,forex,EURUSD=X,S1_rsi2fade,2024-09-30 10:00:00+00:00,0.09261290250648947,-1.0926129025064895,sel
2024-09-30 19:00:00+00:00,-1.0,SL,12,0.001672260745446874,1.1135857105255127,forex,EURUSD=X,S1_rsi2fade,2024-09-30 19:00:00+00:00,0.07175914421643181,-1.0717591442164318,sel
2024-10-01 13:00:00+00:00,-1.0,SL,3,0.0014688155352063194,1.1075423955917358,forex,EURUSD=X,S1_rsi2fade,2024-10-01 13:00:00+00:00,0.08169848229658329,-1.0816984822965834,sel
2024-10-01 20:00:00+00:00,-1.0,SL,16,0.001465613155722641,1.107051968574524,forex,EURUSD=X,S1_rsi2fade,2024-10-01 20:00:00+00:00,0.08187699430197344,-1.0818769943019735,sel
2024-10-15 06:00:00+00:00,1.3,TP,2,0.0007589371675026905,1.089561939239502,forex,EURUSD=X,S1_rsi2fade,2024-10-15 06:00:00+00:00,0.15811585614506696,1.141884143854933,sel
2024-10-21 05:00:00+00:00,-1.0,SL,1,0.000638310045879877,1.0862481594085693,forex,EURUSD=X,S1_rsi2fade,2024-10-21 05:00:00+00:00,0.18799641455522806,-1.187996414555228,sel
2024-10-31 16:00:00+00:00,1.3,TP,2,0.0012648608606815152,1.085894227027893,forex,EURUSD=X,S1_rsi2fade,2024-10-31 16:00:00+00:00,0.0948720952084352,1.2051279047915648,sel
2024-11-04 13:00:00+00:00,-1.0,SL,3,0.001122912137829309,1.090869426727295,forex,EURUSD=X,S1_rsi2fade,2024-11-04 13:00:00+00:00,0.10686499500483705,-1.106864995004837,sel
2024-11-06 01:00:00+00:00,-1.0,SL,1,0.0017740364061508255,1.0840108394622803,forex,EURUSD=X,S1_rsi2fade,2024-11-06 01:00:00+00:00,0.0676423547926884,-1.0676423547926883,sel
2024-11-12 07:00:00+00:00,-1.0,SL,1,0.0010245449494836801,1.0636035203933716,forex,EURUSD=X,S1_rsi2fade,2024-11-12 07:00:00+00:00,0.1171251686521651,-1.117125168652165,sel
2024-11-12 08:00:00+00:00,-1.0,SL,1,0.0010562673421823906,1.063490390777588,forex,EURUSD=X,S1_rsi2fade,2024-11-12 08:00:00+00:00,0.11360760217395706,-1.1136076021739572,sel
2024-11-12 22:00:00+00:00,-1.0,SL,7,0.0010685289629657983,1.0624734163284302,forex,EURUSD=X,S1_rsi2fade,2024-11-12 22:00:00+00:00,0.11230392825939806,-1.112303928259398,sel
2024-11-13 17:00:00+00:00,-1.0,SL,10,0.0018516512241524778,1.0569707155227661,forex,EURUSD=X,S1_rsi2fade,2024-11-13 17:00:00+00:00,0.06480702112511788,-1.064807021125118,sel
2024-11-15 15:00:00+00:00,1.3,TP,2,0.0016614669867589195,1.053851842880249,forex,EURUSD=X,S1_rsi2fade,2024-11-15 15:00:00+00:00,0.07222532915570481,1.2277746708442951,sel
2024-11-19 17:00:00+00:00,1.3,TP,6,0.0017463348497273677,1.0583131313323975,forex,EURUSD=X,S1_rsi2fade,2024-11-19 17:00:00+00:00,0.0687153440353859,1.2312846559646142,sel
2024-11-21 10:00:00+00:00,1.3,TP,2,0.0011843138805543196,1.052188515663147,forex,EURUSD=X,S1_rsi2fade,2024-11-21 10:00:00+00:00,0.1013244900446779,1.1986755099553221,sel
2024-12-04 19:00:00+00:00,1.3,TP,12,0.0017486634448202936,1.0516352653503418,forex,EURUSD=X,S1_rsi2fade,2024-12-04 19:00:00+00:00,0.06862383974197628,1.2313761602580238,sel
2024-12-12 09:00:00+00:00,-1.0,SL,1,0.0011530629220344992,1.051193118095398,forex,EURUSD=X,S1_rsi2fade,2024-12-12 09:00:00+00:00,0.1040706432466568,-1.1040706432466567,sel
2024-12-13 15:00:00+00:00,1.3,TP,8,0.0014470435036425403,1.0492078065872192,forex,EURUSD=X,S1_rsi2fade,2024-12-13 15:00:00+00:00,0.08292770721677163,1.2170722927832285,sel
2024-12-16 11:00:00+00:00,1.3,TP,3,0.001181528339414593,1.0493179559707642,forex,EURUSD=X,S1_rsi2fade,2024-12-16 11:00:00+00:00,0.101563370083409,1.198436629916591,sel
2024-12-17 20:00:00+00:00,1.3,TP,6,0.001065740825620724,1.0492078065872192,forex,EURUSD=X,S1_rsi2fade,2024-12-17 20:00:00+00:00,0.11259773212695298,1.1874022678730471,sel
2024-12-18 13:00:00+00:00,-1.0,SL,2,0.0009652090424516205,1.049428105354309,forex,EURUSD=X,S1_rsi2fade,2024-12-18 13:00:00+00:00,0.12432539970326148,-1.1243253997032614,sel
2024-12-20 15:00:00+00:00,1.3,TP,1,0.0015097872009899702,1.0398253202438354,forex,EURUSD=X,S1_rsi2fade,2024-12-20 15:00:00+00:00,0.07948139971071141,1.2205186002892887,sel
2024-12-24 22:00:00+00:00,1.3,TP,2,0.0010349717231757387,1.0395010709762573,forex,EURUSD=X,S1_rsi2fade,2024-12-24 22:00:00+00:00,0.11594519667821296,1.184054803321787,sel
2024-12-25 05:00:00+00:00,1.3,TP,22,0.0010076441163004888,1.0401498079299927,forex,EURUSD=X,S1_rsi2fade,2024-12-25 05:00:00+00:00,0.11908966475244609,1.180910335247554,sel
2024-12-26 20:00:00+00:00,-1.0,SL,6,0.000897424348372631,1.042209506034851,forex,EURUSD=X,S1_rsi2fade,2024-12-26 20:00:00+00:00,0.1337160064997181,-1.133716006499718,sel
2024-12-27 17:00:00+00:00,-1.0,SL,14,0.0010098110509303975,1.0424268245697021,forex,EURUSD=X,S1_rsi2fade,2024-12-27 17:00:00+00:00,0.11883411247028546,-1.1188341124702854,sel
2024-12-31 22:00:00+00:00,1.3,TP,10,0.0012096376365188064,1.0353038311004639,forex,EURUSD=X,S1_rsi2fade,2024-12-31 22:00:00+00:00,0.09920326251202448,1.2007967374879756,sel
2025-01-02 06:00:00+00:00,-1.0,SL,2,0.0009420501299393915,1.0366991758346558,forex,EURUSD=X,S1_rsi2fade,2025-01-02 06:00:00+00:00,0.12738175622110515,-1.127381756221105,sel
2025-01-10 15:00:00+00:00,-1.0,SL,1,0.0017010751849704953,1.025430679321289,forex,EURUSD=X,S1_rsi2fade,2025-01-10 15:00:00+00:00,0.07054361915348344,-1.0705436191534834,sel
2025-01-14 10:00:00+00:00,-1.0,SL,2,0.0014019983511727673,1.0262726545333862,forex,EURUSD=X,S1_rsi2fade,2025-01-14 10:00:00+00:00,0.08559211207318494,-1.0855921120731848,sel
2025-01-15 17:00:00+00:00,-1.0,SL,19,0.0017735895131178862,1.028594970703125,forex,EURUSD=X,S1_rsi2fade,2025-01-15 17:00:00+00:00,0.06765939870102508,-1.067659398701025,sel
2025-01-21 10:00:00+00:00,1.3,TP,4,0.00206954603906013,1.0356254577636719,forex,EURUSD=X,S1_rsi2fade,2025-01-21 10:00:00+00:00,0.05798373060330524,1.2420162693966947,sel
2025-01-21 20:00:00+00:00,-1.0,SL,3,0.001792389158533024,1.042209506034851,forex,EURUSD=X,S1_rsi2fade,2025-01-21 20:00:00+00:00,0.0669497466154134,-1.0669497466154134,sel
2025-01-22 16:00:00+00:00,-1.0,SL,9,0.001550215943686609,1.0423181056976318,forex,EURUSD=X,S1_rsi2fade,2025-01-22 16:00:00+00:00,0.07740857039221573,-1.0774085703922158,sel
2025-01-23 22:00:00+00:00,1.3,TP,4,0.0013066834998178819,1.0416667461395264,forex,EURUSD=X,S1_rsi2fade,2025-01-23 22:00:00+00:00,0.09183555162112701,1.208164448378873,sel
2025-01-24 04:00:00+00:00,1.3,TP,2,0.0012985861975922828,1.0450413227081299,forex,EURUSD=X,S1_rsi2fade,2025-01-24 04:00:00+00:00,0.09240818993956103,1.207591810060439,sel
2025-01-27 00:00:00+00:00,-1.0,SL,2,0.0014148651003694722,1.0476689338684082,forex,EURUSD=X,S1_rsi2fade,2025-01-27 00:00:00+00:00,0.08481373946439394,-1.084813739464394,sel
2025-01-28 00:00:00+00:00,-1.0,SL,2,0.0015984209799989792,1.0449320077896118,forex,EURUSD=X,S1_rsi2fade,2025-01-28 00:00:00+00:00,0.0750740896807277,-1.0750740896807276,sel
2025-01-29 19:00:00+00:00,-1.0,SL,15,0.0014143594710821425,1.0419923067092896,forex,EURUSD=X,S1_rsi2fade,2025-01-29 19:00:00+00:00,0.08484406012298036,-1.0848440601229803,sel
2025-01-31 01:00:00+00:00,1.3,TP,6,0.0016120982506533908,1.0390689373016357,forex,EURUSD=X,S1_rsi2fade,2025-01-31 01:00:00+00:00,0.07443715043507022,1.2255628495649298,sel
2025-01-31 09:00:00+00:00,-1.0,SL,5,0.0014685219260415125,1.0385295152664185,forex,EURUSD=X,S1_rsi2fade,2025-01-31 09:00:00+00:00,0.08171481669563292,-1.081714816695633,sel
2025-02-03 01:00:00+00:00,1.3,TP,11,0.0027190767102004904,1.0239607095718384,forex,EURUSD=X,S1_rsi2fade,2025-02-03 01:00:00+00:00,0.044132627648872706,1.2558673723511273,sel
2025-02-07 11:00:00+00:00,-1.0,SL,1,0.0009719045564384778,1.0385295152664185,forex,EURUSD=X,S1_rsi2fade,2025-02-07 11:00:00+00:00,0.12346891390214003,-1.12346891390214,sel
2025-02-10 00:00:00+00:00,1.3,TP,9,0.0015872446029997292,1.0313531160354614,forex,EURUSD=X,S1_rsi2fade,2025-02-10 00:00:00+00:00,0.07560271414576704,1.224397285854233,sel
2025-02-12 19:00:00+00:00,1.3,TP,8,0.0019397830490627851,1.0393929481506348,forex,EURUSD=X,S1_rsi2fade,2025-02-12 19:00:00+00:00,0.06186258821984167,1.2381374117801585,sel
2025-02-17 09:00:00+00:00,1.3,TP,2,0.0011267928785534025,1.0476689338684082,forex,EURUSD=X,S1_rsi2fade,2025-02-17 09:00:00+00:00,0.10649694569782711,1.193503054302173,sel
2025-02-17 22:00:00+00:00,-1.0,SL,3,0.0009034631375645166,1.0484378337860107,forex,EURUSD=X,S1_rsi2fade,2025-02-17 22:00:00+00:00,0.1328222425582148,-1.1328222425582148,sel
2025-02-19 11:00:00+00:00,1.3,TP,4,0.000927416202882075,1.0427528619766235,forex,EURUSD=X,S1_rsi2fade,2025-02-19 11:00:00+00:00,0.12939174410268367,1.1706082558973163,sel
2025-02-25 22:00:00+00:00,-1.0,SL,5,0.0010800991510472257,1.0516352653503418,forex,EURUSD=X,S1_rsi2fade,2025-02-25 22:00:00+00:00,0.11110091132249504,-1.111100911322495,sel
2025-02-27 12:00:00+00:00,-1.0,SL,1,0.001068141408524149,1.047998309135437,forex,EURUSD=X,S1_rsi2fade,2025-02-27 12:00:00+00:00,0.11234467556669674,-1.1123446755666968,sel
2025-02-28 16:00:00+00:00,-1.0,SL,2,0.001164962143901735,1.0402579307556152,forex,EURUSD=X,S1_rsi2fade,2025-02-28 16:00:00+00:00,0.10300763902772968,-1.1030076390277297,sel
2025-03-04 10:00:00+00:00,1.3,TP,1,0.001418401648763627,1.0513036251068115,forex,EURUSD=X,S1_rsi2fade,2025-03-04 10:00:00+00:00,0.08460227052372646,1.2153977294762737,sel
2025-03-06 16:00:00+00:00,-1.0,SL,1,0.002224907001224506,1.0821340084075928,forex,EURUSD=X,S1_rsi2fade,2025-03-06 16:00:00+00:00,0.05393483859503182,-1.0539348385950318,sel
2025-03-12 13:00:00+00:00,1.3,TP,1,0.0016362087480080486,1.0882576704025269,forex,EURUSD=X,S1_rsi2fade,2025-03-12 13:00:00+00:00,0.07334027528338928,1.2266597247166107,sel
2025-03-14 07:00:00+00:00,1.3,TP,1,0.0012446101299103945,1.0841283798217773,forex,EURUSD=X,S1_rsi2fade,2025-03-14 07:00:00+00:00,0.09641573462738841,1.2035842653726117,sel
2025-03-17 20:00:00+00:00,-1.0,SL,6,0.0012007571723463052,1.0925379991531372,forex,EURUSD=X,S1_rsi2fade,2025-03-17 20:00:00+00:00,0.09993694209256102,-1.099936942092561,sel
2025-03-24 14:00:00+00:00,-1.0,SL,18,0.0016355548976630895,1.0801469087600708,forex,EURUSD=X,S1_rsi2fade,2025-03-24 14:00:00+00:00,0.07336959472987313,-1.0733695947298731,sel
2025-03-27 18:00:00+00:00,-1.0,SL,14,0.001480491885444822,1.0793308019638062,forex,EURUSD=X,S1_rsi2fade,2025-03-27 18:00:00+00:00,0.08105414232915253,-1.0810541423291524,sel
2025-03-30 23:00:00+00:00,1.3,TP,1,0.0012423256002013622,1.0827198028564453,forex,EURUSD=X,S1_rsi2fade,2025-03-30 23:00:00+00:00,0.09659303485378537,1.2034069651462147,sel
2025-03-31 10:00:00+00:00,-1.0,SL,2,0.0013964888462273063,1.0820168256759644,forex,EURUSD=X,S1_rsi2fade,2025-03-31 10:00:00+00:00,0.08592979480229061,-1.0859297948022906,sel
2025-04-01 06:00:00+00:00,1.3,TP,3,0.0011116675722787556,1.08119797706604,forex,EURUSD=X,S1_rsi2fade,2025-04-01 06:00:00+00:00,0.10794593904904286,1.1920540609509571,sel
2025-04-09 14:00:00+00:00,-1.0,SL,3,0.0032900182375931617,1.1042402982711792,forex,EURUSD=X,S1_rsi2fade,2025-04-09 14:00:00+00:00,0.03647396194611582,-1.0364739619461159,sel
2025-04-11 06:00:00+00:00,1.3,TP,1,0.003917340834862759,1.128668189048767,forex,EURUSD=X,S1_rsi2fade,2025-04-11 06:00:00+00:00,0.030633025069467593,1.2693669749305325,sel
2025-04-13 23:00:00+00:00,1.3,TP,2,0.004167971794272043,1.1346874237060547,forex,EURUSD=X,S1_rsi2fade,2025-04-13 23:00:00+00:00,0.028790981782773464,1.2712090182172266,sel
2025-04-14 08:00:00+00:00,-1.0,SL,4,0.003662832482078903,1.1393414735794067,forex,EURUSD=X,S1_rsi2fade,2025-04-14 08:00:00+00:00,0.03276153102472543,-1.0327615310247253,sel
2025-04-18 05:00:00+00:00,1.3,TP,9,0.0014402107829266273,1.1373976469039917,forex,EURUSD=X,S1_rsi2fade,2025-04-18 05:00:00+00:00,0.08332113703255997,1.21667886296744,sel
2025-04-24 04:00:00+00:00,1.3,TP,3,0.0021164308248212177,1.1343011856079102,forex,EURUSD=X,S1_rsi2fade,2025-04-24 04:00:00+00:00,0.056699230890353725,1.2433007691096463,sel
2025-04-30 20:00:00+00:00,-1.0,SL,5,0.0018381978404837435,1.1332728862762451,forex,EURUSD=X,S1_rsi2fade,2025-04-30 20:00:00+00:00,0.06528133009253269,-1.0652813300925328,sel
2025-05-01 06:00:00+00:00,1.3,TP,2,0.0014990688899666844,1.130454421043396,forex,EURUSD=X,S1_rsi2fade,2025-05-01 06:00:00+00:00,0.08004969004637733,1.2199503099536226,sel
2025-05-08 17:00:00+00:00,-1.0,SL,9,0.0021992460168956955,1.1230907440185547,forex,EURUSD=X,S1_rsi2fade,2025-05-08 17:00:00+00:00,0.05456415475035565,-1.0545641547503557,sel
2025-05-11 23:00:00+00:00,-1.0,SL,8,0.0014279193450947882,1.1230907440185547,forex,EURUSD=X,S1_rsi2fade,2025-05-11 23:00:00+00:00,0.08403836001818027,-1.0840383600181802,sel
2025-05-26 18:00:00+00:00,1.3,TP,6,0.0011585465747338246,1.1384334564208984,forex,EURUSD=X,S1_rsi2fade,2025-05-26 18:00:00+00:00,0.10357805427681656,1.1964219457231835,sel
2025-05-29 03:00:00+00:00,1.3,TP,3,0.0016742520193980086,1.125112533569336,forex,EURUSD=X,S1_rsi2fade,2025-05-29 03:00:00+00:00,0.07167379737917055,1.2283262026208295,sel
2025-06-10 02:00:00+00:00,-1.0,SL,5,0.0012711130310822864,1.140380859375,forex,EURUSD=X,S1_rsi2fade,2025-06-10 02:00:00+00:00,0.09440545180929052,-1.0944054518092905,sel
2025-06-20 07:00:00+00:00,1.3,TP,3,0.0012096714512982076,1.1519410610198975,forex,EURUSD=X,S1_rsi2fade,2025-06-20 07:00:00+00:00,0.09920048941488796,1.2007995105851121,sel
2025-06-22 23:00:00+00:00,-1.0,SL,1,0.0013562173090467076,1.15035080909729,forex,EURUSD=X,S1_rsi2fade,2025-06-22 23:00:00+00:00,0.08848139542205714,-1.0884813954220571,sel
2025-07-02 21:00:00+00:00,-1.0,SL,14,0.0013633871117138606,1.1802195310592651,forex,EURUSD=X,S1_rsi2fade,2025-07-02 21:00:00+00:00,0.08801608799803945,-1.0880160879980394,sel
2025-07-07 21:00:00+00:00,1.3,TP,1,0.0013771702078769813,1.1712344884872437,forex,EURUSD=X,S1_rsi2fade,2025-07-07 21:00:00+00:00,0.08713519891269625,1.2128648010873038,sel
2025-07-08 02:00:00+00:00,1.3,TP,5,0.0013659472321015437,1.1741223335266113,forex,EURUSD=X,S1_rsi2fade,2025-07-08 02:00:00+00:00,0.08785112424539053,1.2121488757546095,sel
2025-07-13 23:00:00+00:00,-1.0,SL,6,0.001187860866533169,1.1686338186264038,forex,EURUSD=X,S1_rsi2fade,2025-07-13 23:00:00+00:00,0.10102193226570884,-1.1010219322657089,sel
2025-07-14 14:00:00+00:00,-1.0,SL,1,0.0012109811768031048,1.1686338186264038,forex,EURUSD=X,S1_rsi2fade,2025-07-14 14:00:00+00:00,0.0990932000419615,-1.0990932000419615,sel
2025-07-14 21:00:00+00:00,1.3,TP,7,0.0011085568238707129,1.1667250394821167,forex,EURUSD=X,S1_rsi2fade,2025-07-14 21:00:00+00:00,0.10824884878792211,1.191751151212078,sel
2025-07-17 03:00:00+00:00,-1.0,SL,3,0.0016488472127581936,1.16225004196167,forex,EURUSD=X,S1_rsi2fade,2025-07-17 03:00:00+00:00,0.0727781198109095,-1.0727781198109094,sel
2025-07-21 13:00:00+00:00,1.3,TP,1,0.001116269306568121,1.1668611764907837,forex,EURUSD=X,S1_rsi2fade,2025-07-21 13:00:00+00:00,0.10750094022465799,1.192499059775342,sel
2025-07-23 11:00:00+00:00,-1.0,SL,2,0.0011548129219968479,1.1728830337524414,forex,EURUSD=X,S1_rsi2fade,2025-07-23 11:00:00+00:00,0.10391293491287029,-1.1039129349128702,sel
2025-07-23 21:00:00+00:00,-1.0,SL,10,0.00127506864798327,1.1773016452789307,forex,EURUSD=X,S1_rsi2fade,2025-07-23 21:00:00+00:00,0.09411257989112952,-1.0941125798911295,sel
2025-07-28 08:00:00+00:00,-1.0,SL,2,0.0015393578387790055,1.1682243347167969,forex,EURUSD=X,S1_rsi2fade,2025-07-28 08:00:00+00:00,0.07795458403302907,-1.0779545840330291,sel
2025-08-05 19:00:00+00:00,1.3,TP,15,0.001414786906497351,1.1576753854751587,forex,EURUSD=X,S1_rsi2fade,2025-08-05 19:00:00+00:00,0.0848184270358348,1.2151815729641653,sel
2025-08-13 11:00:00+00:00,-1.0,SL,1,0.001251052576262141,1.172195553779602,forex,EURUSD=X,S1_rsi2fade,2025-08-13 11:00:00+00:00,0.0959192301562038,-1.0959192301562037,sel
2025-08-14 23:00:00+00:00,1.3,TP,6,0.0011881876326792309,1.1653653383255005,forex,EURUSD=X,S1_rsi2fade,2025-08-14 23:00:00+00:00,0.10099414999751627,1.1990058500024838,sel
2025-08-18 21:00:00+00:00,-1.0,SL,4,0.001081364882079425,1.1664528846740723,forex,EURUSD=X,S1_rsi2fade,2025-08-18 21:00:00+00:00,0.11097086838000918,-1.1109708683800092,sel
2025-08-21 20:00:00+00:00,-1.0,SL,7,0.0012252756161367144,1.1610356569290161,forex,EURUSD=X,S1_rsi2fade,2025-08-21 20:00:00+00:00,0.09793714852365966,-1.0979371485236598,sel
2025-08-25 02:00:00+00:00,1.3,TP,4,0.001444732968778442,1.1700011491775513,forex,EURUSD=X,S1_rsi2fade,2025-08-25 02:00:00+00:00,0.0830603319736401,1.21693966802636,sel
2025-08-27 09:00:00+00:00,-1.0,SL,2,0.0012934766167552302,1.1594202518463135,forex,EURUSD=X,S1_rsi2fade,2025-08-27 09:00:00+00:00,0.09277322716589015,-1.09277322716589,sel
2025-08-28 15:00:00+00:00,1.3,TP,1,0.0013111083463189677,1.1675423383712769,forex,EURUSD=X,S1_rsi2fade,2025-08-28 15:00:00+00:00,0.09152561673252158,1.2084743832674785,sel
2025-09-01 04:00:00+00:00,1.3,TP,2,0.0010301173134919343,1.1712344884872437,forex,EURUSD=X,S1_rsi2fade,2025-09-01 04:00:00+00:00,0.11649158637400145,1.1835084136259986,sel
2025-09-01 10:00:00+00:00,-1.0,SL,2,0.0011292863616530037,1.172333002090454,forex,EURUSD=X,S1_rsi2fade,2025-09-01 10:00:00+00:00,0.10626179866756635,-1.1062617986675662,sel
2025-09-01 21:00:00+00:00,-1.0,SL,4,0.0009073540409770876,1.1713716983795166,forex,EURUSD=X,S1_rsi2fade,2025-09-01 21:00:00+00:00,0.13225267600150603,-1.1322526760015061,sel
2025-09-02 01:00:00+00:00,-1.0,SL,1,0.0008530022998881783,1.1706860065460205,forex,EURUSD=X,S1_rsi2fade,2025-09-02 01:00:00+00:00,0.14067957380153728,-1.1406795738015374,sel
2025-09-02 08:00:00+00:00,-1.0,SL,1,0.0012898962055448333,1.164958119392395,forex,EURUSD=X,S1_rsi2fade,2025-09-02 08:00:00+00:00,0.0930307411434812,-1.0930307411434812,sel
2025-09-03 18:00:00+00:00,-1.0,SL,13,0.0014317210747150026,1.1665889024734497,forex,EURUSD=X,S1_rsi2fade,2025-09-03 18:00:00+00:00,0.08381520822684482,-1.0838152082268449,sel
2025-09-07 23:00:00+00:00,1.3,TP,8,0.001416752225635554,1.1716461181640625,forex,EURUSD=X,S1_rsi2fade,2025-09-07 23:00:00+00:00,0.08470076688686203,1.215299233113138,sel
2025-09-10 17:00:00+00:00,-1.0,SL,4,0.0014091133724624528,1.1709601879119873,forex,EURUSD=X,S1_rsi2fade,2025-09-10 17:00:00+00:00,0.08515993272443202,-1.0851599327244321,sel
2025-09-12 00:00:00+00:00,-1.0,SL,3,0.0010747197235804965,1.1737089157104492,forex,EURUSD=X,S1_rsi2fade,2025-09-12 00:00:00+00:00,0.11165701844589995,-1.1116570184459,sel
2025-09-12 04:00:00+00:00,1.3,TP,2,0.0009546978293614562,1.1728830337524414,forex,EURUSD=X,S1_rsi2fade,2025-09-12 04:00:00+00:00,0.1256942210502995,1.1743057789497005,sel
2025-09-23 05:00:00+00:00,-1.0,SL,2,0.0010011438068914934,1.1802195310592651,forex,EURUSD=X,S1_rsi2fade,2025-09-23 05:00:00+00:00,0.11986289998895824,-1.1198628999889582,sel
2025-09-24 03:00:00+00:00,-1.0,SL,3,0.0009087903072217561,1.1800801753997803,forex,EURUSD=X,S1_rsi2fade,2025-09-24 03:00:00+00:00,0.13204366182871108,-1.132043661828711,sel
2025-09-30 19:00:00+00:00,1.3,TP,9,0.0013214932889655138,1.1742602586746216,forex,EURUSD=X,S1_rsi2fade,2025-09-30 19:00:00+00:00,0.09080636352980494,1.2091936364701952,sel
2025-10-01 16:00:00+00:00,1.3,TP,15,0.001674088262629331,1.1726078987121582,forex,EURUSD=X,S1_rsi2fade,2025-10-01 16:00:00+00:00,0.0716808084010621,1.228319191598938,sel
2025-10-09 23:00:00+00:00,1.3,TP,9,0.001281998309273657,1.1568717956542969,forex,EURUSD=X,S1_rsi2fade,2025-10-09 23:00:00+00:00,0.09360386759635317,1.206396132403647,sel
2025-10-14 11:00:00+00:00,1.3,TP,2,0.001188542924668014,1.1555349826812744,forex,EURUSD=X,S1_rsi2fade,2025-10-14 11:00:00+00:00,0.10096395974383393,1.1990360402561662,sel
2025-10-16 21:00:00+00:00,1.3,TP,3,0.001148552651846119,1.1691803932189941,forex,EURUSD=X,S1_rsi2fade,2025-10-16 21:00:00+00:00,0.10447931995726861,1.1955206800427314,sel
2025-10-17 07:00:00+00:00,-1.0,SL,1,0.0011721942805085967,1.1715089082717896,forex,EURUSD=X,S1_rsi2fade,2025-10-17 07:00:00+00:00,0.10237210844258163,-1.1023721084425817,sel
2025-10-17 18:00:00+00:00,-1.0,SL,2,0.0012015789717261757,1.1671334505081177,forex,EURUSD=X,S1_rsi2fade,2025-10-17 18:00:00+00:00,0.09986859193084019,-1.0998685919308402,sel
2025-10-28 13:00:00+00:00,1.3,TP,1,0.0010185435919303344,1.1644154787063599,forex,EURUSD=X,S1_rsi2fade,2025-10-28 13:00:00+00:00,0.11781528149676648,1.1821847185032335,sel
2025-10-29 19:00:00+00:00,1.3,TP,9,0.001535540766652021,1.1603620052337646,forex,EURUSD=X,S1_rsi2fade,2025-10-29 19:00:00+00:00,0.078148364801567,1.221851635198433,sel
2025-11-03 01:00:00+00:00,1.3,TP,5,0.0011031739381772662,1.1530035734176636,forex,EURUSD=X,S1_rsi2fade,2025-11-03 01:00:00+00:00,0.10877704398843178,1.1912229560115684,sel
2025-11-03 09:00:00+00:00,1.3,TP,7,0.001039379641212357,1.1518083810806274,forex,EURUSD=X,S1_rsi2fade,2025-11-03 09:00:00+00:00,0.11545348325278833,1.1845465167472118,sel
2025-11-04 18:00:00+00:00,-1.0,SL,19,0.0010245219948651317,1.1487650871276855,forex,EURUSD=X,S1_rsi2fade,2025-11-04 18:00:00+00:00,0.11712779286480504,-1.1171277928648051,sel
2025-11-10 22:00:00+00:00,1.3,TP,12,0.0009878282388903323,1.1560693979263306,forex,EURUSD=X,S1_rsi2fade,2025-11-10 22:00:00+00:00,0.12147860860386103,1.178521391396139,sel
2025-12-01 03:00:00+00:00,1.3,TP,4,0.0009205912116151909,1.1599582433700562,forex,EURUSD=X,S1_rsi2fade,2025-12-01 03:00:00+00:00,0.1303510162664471,1.1696489837335529,sel
2025-12-05 09:00:00+00:00,-1.0,SL,1,0.0007933977763473633,1.1657729148864746,forex,EURUSD=X,S1_rsi2fade,2025-12-05 09:00:00+00:00,0.15124821820456164,-1.1512482182045616,sel
2025-12-11 20:00:00+00:00,-1.0,SL,13,0.0011748969741743021,1.1743981838226318,forex,EURUSD=X,S1_rsi2fade,2025-12-11 20:00:00+00:00,0.10213661507157595,-1.102136615071576,sel
2025-12-24 16:00:00+00:00,1.3,TP,8,0.0008753113948144757,1.1782727241516113,forex,EURUSD=X,S1_rsi2fade,2025-12-24 16:00:00+00:00,0.13709406813495703,1.162905931865043,sel
2025-12-25 02:00:00+00:00,1.3,TP,5,0.0009563162892862358,1.178550362586975,forex,EURUSD=X,S1_rsi2fade,2025-12-25 02:00:00+00:00,0.12548149743382936,1.1745185025661706,sel
2025-12-30 09:00:00+00:00,-1.0,SL,4,0.0008577369939583729,1.177163004875183,forex,EURUSD=X,S1_rsi2fade,2025-12-30 09:00:00+00:00,0.13990302487270798,-1.139903024872708,sel
